	0	1	2	3
8	Sep 30th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3186.html	Green Bay	Wisconsin
9	Sep 29th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3185.html	Minneapolis	Minnesota
0	Sep 22nd 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3184.html	Cincinnati	Ohio
1	Sep 21st 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3183.html	Columbus	Ohio
2	Sep 21st 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3182.html	Columbus	Ohio
3	Sep 16th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3181.html	Nashville	Tennessee
4	Sep 16th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3180.html	Nashville	Tennessee
5	Sep 15th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3179.html	Memphis	Tennessee
6	Sep 9th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3178.html	Milwaukee	Wisconsin
7	Sep 9th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3177.html	Milwaukee	Wisconsin
8	Sep 8th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3176.html	Fort Wayne	Indiana
9	Sep 7th 2008	http://www.profightdb.com/cards/wwe/unforgiven-3908-1090.html	Cleveland	Ohio
0	Aug 31st 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3175.html	St. Louis	Missouri
1	Aug 31st 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-taping-3174.html	St. Louis	Missouri
2	Aug 26th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3173.html	Pittsburgh	Pennsylvania
3	Aug 26th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3172.html	Pittsburgh	Pennsylvania
4	Aug 25th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3171.html	Philadelphia	Pennsylvania
5	Aug 25th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3170.html	Philadelphia	Pennsylvania
6	Aug 23rd 2008	http://www.profightdb.com/cards/wwe/msg-show-aug-3908-5183.html	New York	New York
7	Aug 19th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3169.html	Moline	Illinois
8	Aug 19th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3168.html	Moline	Illinois
9	Aug 18th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3167.html	Chicago	Illinois
0	Aug 17th 2008	http://www.profightdb.com/cards/wwe/summerslam-3908-1091.html	Indianapolis	Indiana
1	Aug 12th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3166.html	Norfolk	Virginia
2	Aug 12th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3165.html	Norfolk	Virginia
3	Aug 11th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3164.html	Richmond	Virginia
4	Aug 5th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3163.html	Atlanta	Georgia
5	Aug 5th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3162.html	Atlanta	Georgia
6	Aug 4th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3161.html	Knoxville	Tennessee
7	Jul 29th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3160.html	Hershey	Pennsylvania
8	Jul 29th 2008	http://www.profightdb.com/cards/wwe/ecw-3159.html	Hershey	Pennsylvania
9	Jul 28th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3158.html	Washington	DC
0	Jul 28th 2008	http://www.profightdb.com/cards/wwe/saturday-night39s-main-event-taping-1118.html	Washington	DC
1	Jul 22nd 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3157.html	Philadelphia	Pennsylvania
2	Jul 22nd 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3156.html	Philadelphia	Pennsylvania
3	Jul 21st 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3155.html	Uncasville	Connecticut
4	Jul 20th 2008	http://www.profightdb.com/cards/wwe/the-great-american-bash-3908-1096.html	Uniondale	New York
5	Jul 15th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3154.html	Charlotte	North Carolina
6	Jul 15th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3153.html	Charlotte	North Carolina
7	Jul 14th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3152.html	Raleigh	North Carolina
8	Jul 8th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3151.html	Baton Rouge	Louisiana
9	Jul 8th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3150.html	Baton Rouge	Louisiana
0	Jul 7th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3149.html	New Orleans	Louisiana
1	Jul 1st 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3148.html	Tulsa	Oklahoma
2	Jul 1st 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3147.html	Tulsa	Oklahoma
3	Jun 30th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3145.html	Oklahoma City	Oklahoma
4	Jun 29th 2008	http://www.profightdb.com/cards/wwe/night-of-champions-3908-1097.html	Dallas	Texas
5	Jun 24th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3144.html	Houston	Texas
6	Jun 24th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3143.html	Houston	Texas
7	Jun 23rd 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3142.html	San Antonio	Texas
8	Jun 16th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3141.html	Salt Lake City	Utah
9	Jun 9th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3140.html	Oakland	California
0	Jun 8th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3139.html	San Jose	California
1	Jun 8th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3138.html	San Jose	California
2	Jun 7th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3137.html	Fresno	California
3	Jun 7th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3136.html	Fresno	California
4	Jun 3rd 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3135.html	Los Angeles	California
5	Jun 3rd 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3134.html	Los Angeles	California
6	Jun 2nd 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3133.html	Bakersfield	California
7	Jun 1st 2008	http://www.profightdb.com/cards/wwe/one-night-stand-3908-1098.html	San Diego	California
8	May 27th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3130.html	Colorado Springs	Colorado
9	May 27th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3129.html	Colorado Springs	Colorado
0	May 26th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3128.html	Denver	Colorado
1	May 26th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3127.html	Denver	Colorado
2	May 20th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3126.html	Des Moines	Iowa
3	May 20th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3125.html	Des Moines	Iowa
4	May 19th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3124.html	Kansas City	Missouri
5	May 19th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3123.html	Kansas City	Missouri
6	May 18th 2008	http://www.profightdb.com/cards/wwe/judgment-day-3908-1110.html	Omaha	Nebraska
7	May 13th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3122.html	Grand Rapids	Michigan
8	May 13th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3121.html	Grand Rapids	Michigan
9	May 12th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3120.html	Detroit	Michigan
0	May 12th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3119.html	Detroit	Michigan
1	May 6th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3118.html	London	Ontario
2	May 6th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3117.html	London	Ontario
3	May 5th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3116.html	Toronto	Ontario
4	May 5th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3115.html	Toronto	Ontario
5	Apr 29th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3114.html	Atlantic City	New Jersey
6	Apr 29th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3113.html	Atlantic City	New Jersey
7	Apr 28th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3112.html	East Rutherford	New Jersey
8	Apr 28th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3111.html	East Rutherford	New Jersey
9	Apr 27th 2008	http://www.profightdb.com/cards/wwe/backlash-3908-1111.html	Baltimore	Maryland
0	Apr 22nd 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3110.html	Greensboro	North Carolina
1	Apr 22nd 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3109.html	Greensboro	North Carolina
2	Apr 21st 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3108.html	Greenville	South Carolina
3	Apr 15th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3107.html	London	England
4	Apr 15th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3106.html	London	England
5	Apr 14th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3105.html	London	England
6	Apr 14th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3104.html	London	England
7	Apr 8th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3103.html	Boston	Massachusetts
8	Apr 8th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3102.html	Boston	Massachusetts
9	Apr 7th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3101.html	Albany	New York
0	Apr 7th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3100.html	Albany	New York
1	Apr 1st 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3099.html	Miami	Florida
2	Apr 1st 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3098.html	Miami	Florida
3	Mar 31st 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3097.html	Orlando	Florida
4	Mar 31st 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3096.html	Orlando	Florida
5	Mar 30th 2008	http://www.profightdb.com/cards/wwe/wrestlemania-xxiv-1102.html	Orlando	Florida
6	Mar 25th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3095.html	Fayetteville	North Carolina
7	Mar 25th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3094.html	Fayetteville	North Carolina
8	Mar 24th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3093.html	Columbia	South Carolina
9	Mar 24th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3092.html	Columbia	South Carolina
0	Mar 18th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3091.html	Biloxi	Mississippi
1	Mar 18th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3090.html	Biloxi	Mississippi
2	Mar 17th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3089.html	Lafayette	Louisiana
3	Mar 17th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3088.html	Lafayette	Louisiana
4	Mar 11th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3087.html	Chicago	Illinois
5	Mar 11th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3086.html	Chicago	Illinois
6	Mar 10th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3085.html	Milwaukee	Wisconsin
7	Mar 4th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3084.html	Cleveland	Ohio
8	Mar 4th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3083.html	Cleveland	Ohio
9	Mar 3rd 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3082.html	Indianapolis	Indiana
0	Mar 3rd 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3081.html	Indianapolis	Indiana
1	Feb 26th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3080.html	Tucson	Arizona
2	Feb 26th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3079.html	Tucson	Arizona
3	Feb 25th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3078.html	Phoenix	Arizona
4	Feb 25th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3077.html	Phoenix	Arizona
5	Feb 19th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3076.html	San Diego	California
6	Feb 19th 2008	http://www.profightdb.com/cards/wwe/ecw-3075.html	San Diego	California
7	Feb 18th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3074.html	Anaheim	California
8	Feb 18th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3073.html	Anaheim	California
9	Feb 17th 2008	http://www.profightdb.com/cards/wwe/no-way-out-3908-1106.html	Las Vegas	Nevada
0	Feb 6th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3072.html	Houston	Texas
1	Feb 6th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3071.html	Houston	Texas
2	Feb 5th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3070.html	Corpus Christi	Texas
3	Feb 5th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3069.html	Corpus Christi	Texas
4	Feb 4th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-taping-3068.html	Austin	Texas
5	Feb 4th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3067.html	Austin	Texas
6	Jan 29th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3066.html	Reading	Pennsylvania
7	Jan 29th 2008	http://www.profightdb.com/cards/wwe/ecw-taping-3065.html	Reading	Pennsylvania
8	Jan 28th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3064.html	Philadelphia	Pennsylvania
9	Jan 28th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3063.html	Philadelphia	Pennsylvania
0	Jan 27th 2008	http://www.profightdb.com/cards/wwe/royal-rumble-3908-1112.html	New York	New York
1	Jan 22nd 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3062.html	Charlottesville	Virginia
2	Jan 22nd 2008	http://www.profightdb.com/cards/wwe/ecw-3061.html	Charlottesville	Virginia
3	Jan 21st 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3060.html	Hampton	Virginia
4	Jan 21st 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3059.html	Hampton	Virginia
5	Jan 15th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3058.html	Birmingham	Alabama
6	Jan 15th 2008	http://www.profightdb.com/cards/wwe/ecw-3057.html	Birmingham	Alabama
7	Jan 14th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3056.html	Mobile	Alabama
8	Jan 14th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3055.html	Mobile	Alabama
9	Jan 8th 2008	http://www.profightdb.com/cards/wwe/smackdown-taping-3054.html	Philadelphia	Pennsylvania
0	Jan 8th 2008	http://www.profightdb.com/cards/wwe/ecw-3053.html	Philadelphia	Pennsylvania
1	Jan 7th 2008	http://www.profightdb.com/cards/wwe/monday-night-raw-3052.html	Uncasville	Connecticut
2	Jan 7th 2008	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3051.html	Uncasville	Connecticut
3	Dec 30th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3046.html	Richmond	Virginia
4	Dec 30th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3045.html	Richmond	Virginia
5	Dec 29th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3044.html	Greensboro	North Carolina
6	Dec 29th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3043.html	Greensboro	North Carolina
7	Dec 18th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3042.html	Rochester	New York
8	Dec 18th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3041.html	Rochester	New York
9	Dec 17th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3040.html	Buffalo	New York
0	Dec 17th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3039.html	Buffalo	New York
1	Dec 16th 2007	http://www.profightdb.com/cards/wwe/armageddon-3907-1105.html	Pittsburgh	Pennsylvania
2	Dec 11th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3038.html	Boston	Massachusetts
3	Dec 11th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3037.html	Boston	Massachusetts
4	Dec 10th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3036.html	Bridgeport	Connecticut
5	Dec 10th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3035.html	Bridgeport	Connecticut
6	Dec 7th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-tribute-to-the-troops-3907-taping-3034.html	Tikrit	Salah ah Din
7	Dec 3rd 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3033.html	North Charleston	South Carolina
8	Dec 3rd 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3032.html	North Charleston	South Carolina
9	Dec 2nd 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3031.html	Florence	South Carolina
0	Dec 2nd 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3030.html	Florence	South Carolina
1	Nov 27th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3029.html	Roanoke	Virginia
2	Nov 27th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3028.html	Roanoke	Virginia
3	Nov 26th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3027.html	Charlotte	North Carolina
4	Nov 26th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3026.html	Charlotte	North Carolina
5	Nov 20th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3025.html	Tampa	Florida
6	Nov 20th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3024.html	Tampa	Florida
7	Nov 19th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3023.html	Fort Lauderdale	Florida
8	Nov 19th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3022.html	Fort Lauderdale	Florida
9	Nov 18th 2007	http://www.profightdb.com/cards/wwe/survivor-series-3907-1124.html	Miami	Florida
0	Nov 13th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3021.html	Wichita	Kansas
1	Nov 13th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3020.html	Wichita	Kansas
2	Nov 12th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3019.html	Topeka	Kansas
3	Nov 12th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3018.html	Topeka	Kansas
4	Nov 6th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-3017.html	Bakersfield	California
5	Nov 6th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-3016.html	Bakersfield	California
6	Nov 5th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-3015.html	Los Angeles	California
7	Nov 5th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-3014.html	Los Angeles	California
8	Oct 30th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-2992.html	Uniondale	New York
9	Oct 30th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-2991.html	Uniondale	New York
0	Oct 29th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-2990.html	Philadelphia	Pennsylvania
1	Oct 29th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2989.html	Philadelphia	Pennsylvania
2	Oct 28th 2007	http://www.profightdb.com/cards/wwe/cyber-sunday-3907-1120.html	Washington	DC
3	Oct 23rd 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-2988.html	Kansas City	Missouri
4	Oct 23rd 2007	http://www.profightdb.com/cards/wwe/ecw-taping-2987.html	Kansas City	Missouri
5	Oct 22nd 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-2986.html	Omaha	Nebraska
6	Oct 22nd 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2985.html	Omaha	Nebraska
7	Oct 16th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-2984.html	Birmingham	England
8	Oct 16th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-2983.html	Birmingham	England
9	Oct 15th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-2982.html	Birmingham	England
0	Oct 15th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2981.html	Birmingham	England
1	Oct 9th 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-2980.html	Detroit	Michigan
2	Oct 9th 2007	http://www.profightdb.com/cards/wwe/ecw-taping-2979.html	Detroit	Michigan
3	Oct 8th 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-2978.html	Grand Rapids	Michigan
4	Oct 8th 2007	http://www.profightdb.com/cards/wwe/sunday-night-heat-taping-2977.html	Grand Rapids	Michigan
5	Oct 7th 2007	http://www.profightdb.com/cards/wwe/no-mercy-3907-1739.html	Chicago	Illinois
6	Oct 2nd 2007	http://www.profightdb.com/cards/wwe/smackdown-taping-2976.html	Dayton	Ohio
7	Oct 2nd 2007	http://www.profightdb.com/cards/wwe/ecw-taping-2975.html	Dayton	Ohio
8	Oct 1st 2007	http://www.profightdb.com/cards/wwe/monday-night-raw-2974.html	Cleveland	Ohio
