	0	1
5	May 8th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1615.html
6	May 8th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1614.html
7	May 7th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1613.html
8	May 5th 2001	http://www.profightdb.com/cards/wwf/insurrextion-3901-121.html
9	May 1st 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1611.html
0	May 1st 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1610.html
1	Apr 30th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1609.html
2	Apr 30th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1608.html
3	Apr 29th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-1607.html
4	Apr 29th 2001	http://www.profightdb.com/cards/wwf/backlash-3901-120.html
5	Apr 24th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1606.html
6	Apr 24th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1605.html
7	Apr 23rd 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1604.html
8	Apr 23rd 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1603.html
9	Apr 17th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1602.html
0	Apr 17th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1601.html
1	Apr 16th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1600.html
2	Apr 16th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1599.html
3	Apr 10th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1598.html
4	Apr 10th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1597.html
5	Apr 9th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1596.html
6	Apr 9th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1595.html
7	Apr 3rd 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1594.html
8	Apr 3rd 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1593.html
9	Apr 2nd 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1592.html
0	Apr 2nd 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1591.html
1	Apr 1st 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-1590.html
2	Apr 1st 2001	http://www.profightdb.com/cards/wwf/wrestlemania-x-seven-119.html
3	Mar 27th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1589.html
4	Mar 27th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1588.html
5	Mar 26th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1587.html
6	Mar 26th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1586.html
7	Mar 24th 2001	http://www.profightdb.com/cards/wwf/msg-show-mar-3901-5174.html
8	Mar 20th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1585.html
9	Mar 20th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1584.html
0	Mar 19th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1583.html
1	Mar 19th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1582.html
2	Mar 13th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1581.html
3	Mar 13th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1580.html
4	Mar 12th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1579.html
5	Mar 12th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1578.html
6	Mar 11th 2001	http://www.profightdb.com/cards/wwf/wwf-live-19097.html
7	Mar 7th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1612.html
8	Mar 6th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1577.html
9	Mar 6th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1576.html
0	Mar 5th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1575.html
1	Mar 5th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1574.html
2	Feb 27th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1573.html
3	Feb 27th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1572.html
4	Feb 26th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1571.html
5	Feb 26th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1570.html
6	Feb 25th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-1569.html
7	Feb 25th 2001	http://www.profightdb.com/cards/wwf/no-way-out-3901-118.html
8	Feb 20th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1568.html
9	Feb 20th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1567.html
0	Feb 19th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1566.html
1	Feb 19th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1565.html
2	Feb 13th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1564.html
3	Feb 13th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1563.html
4	Feb 12th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1562.html
5	Feb 12th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1561.html
6	Feb 6th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1560.html
7	Feb 6th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1559.html
8	Feb 5th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1558.html
9	Feb 5th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1557.html
0	Jan 30th 2001	http://www.profightdb.com/cards/wwf/smackdown-extreme-taping-1556.html
1	Jan 30th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1555.html
2	Jan 29th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1554.html
3	Jan 29th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1553.html
4	Jan 28th 2001	http://www.profightdb.com/cards/wwf/msg-show-jan-3901-5173.html
5	Jan 23rd 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1552.html
6	Jan 23rd 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-1551.html
7	Jan 22nd 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1550.html
8	Jan 22nd 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1549.html
9	Jan 21st 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-1548.html
0	Jan 21st 2001	http://www.profightdb.com/cards/wwf/royal-rumble-3901-117.html
1	Jan 16th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1547.html
2	Jan 16th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1546.html
3	Jan 15th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1545.html
4	Jan 15th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1544.html
5	Jan 9th 2001	http://www.profightdb.com/cards/wwf/smackdown-taping-1543.html
6	Jan 9th 2001	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1542.html
7	Jan 8th 2001	http://www.profightdb.com/cards/wwf/monday-night-raw-1541.html
8	Jan 8th 2001	http://www.profightdb.com/cards/wwf/jakked-taping-1540.html
9	Dec 30th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1443.html
0	Dec 30th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1442.html
1	Dec 29th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1441.html
2	Dec 29th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1440.html
3	Dec 27th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1452.html
4	Dec 23rd 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1439.html
5	Dec 23rd 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1438.html
6	Dec 22nd 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1437.html
7	Dec 22nd 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1436.html
8	Dec 19th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1435.html
9	Dec 19th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1434.html
0	Dec 18th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1433.html
1	Dec 18th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1432.html
2	Dec 12th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1431.html
3	Dec 12th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1430.html
4	Dec 11th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1429.html
5	Dec 11th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1428.html
6	Dec 10th 2000	http://www.profightdb.com/cards/wwf/armageddon-3900-116.html
7	Dec 5th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1427.html
8	Dec 5th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1426.html
9	Dec 4th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1425.html
0	Dec 4th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1424.html
1	Dec 2nd 2000	http://www.profightdb.com/cards/wwf/rebellion-3900-115.html
2	Nov 28th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1423.html
3	Nov 28th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1422.html
4	Nov 27th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1421.html
5	Nov 27th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1420.html
6	Nov 21st 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1419.html
7	Nov 21st 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1418.html
8	Nov 20th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1417.html
9	Nov 20th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1416.html
0	Nov 19th 2000	http://www.profightdb.com/cards/wwf/survivor-series-3900-114.html
1	Nov 14th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1415.html
2	Nov 14th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1414.html
3	Nov 13th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1413.html
4	Nov 13th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1412.html
5	Nov 7th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1411.html
6	Nov 7th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1410.html
7	Nov 6th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1409.html
8	Nov 6th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1408.html
9	Oct 31st 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1407.html
0	Oct 31st 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1406.html
1	Oct 30th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1405.html
2	Oct 30th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1404.html
3	Oct 24th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1403.html
4	Oct 24th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1402.html
5	Oct 23rd 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1401.html
6	Oct 23rd 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1400.html
7	Oct 22nd 2000	http://www.profightdb.com/cards/wwf/no-mercy-3900-112.html
8	Oct 17th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1399.html
9	Oct 17th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1398.html
0	Oct 16th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1397.html
1	Oct 16th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1396.html
2	Oct 10th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1393.html
3	Oct 10th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1392.html
4	Oct 9th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1391.html
5	Oct 9th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1390.html
6	Oct 3rd 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1389.html
7	Oct 3rd 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1388.html
8	Oct 2nd 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1387.html
9	Oct 2nd 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1386.html
0	Sep 26th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1385.html
1	Sep 26th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1384.html
2	Sep 25th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1383.html
3	Sep 25th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1382.html
4	Sep 24th 2000	http://www.profightdb.com/cards/wwf/unforgiven-3900-111.html
5	Sep 23rd 2000	http://www.profightdb.com/cards/wwf/msg-show-sep-3900-5172.html
6	Sep 19th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1381.html
7	Sep 19th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1380.html
8	Sep 18th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1379.html
9	Sep 18th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1378.html
0	Sep 12th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1377.html
1	Sep 12th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1376.html
2	Sep 11th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1375.html
3	Sep 11th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1374.html
4	Sep 5th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1373.html
5	Sep 5th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1372.html
6	Sep 4th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1371.html
7	Sep 4th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1370.html
8	Aug 29th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1369.html
9	Aug 29th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1368.html
0	Aug 28th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1367.html
1	Aug 28th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1366.html
2	Aug 27th 2000	http://www.profightdb.com/cards/wwf/summerslam-3900-110.html
3	Aug 22nd 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1365.html
4	Aug 22nd 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1364.html
5	Aug 21st 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1363.html
6	Aug 21st 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1362.html
7	Aug 15th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1361.html
8	Aug 15th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1360.html
9	Aug 14th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1359.html
0	Aug 14th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1358.html
1	Aug 8th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1357.html
2	Aug 8th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1356.html
3	Aug 7th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1355.html
4	Aug 7th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1354.html
5	Aug 1st 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1353.html
6	Aug 1st 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1352.html
7	Jul 31st 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1351.html
8	Jul 31st 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1350.html
9	Jul 25th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1349.html
0	Jul 25th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1348.html
1	Jul 24th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1347.html
2	Jul 24th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1346.html
3	Jul 23rd 2000	http://www.profightdb.com/cards/wwf/fully-loaded-3900-109.html
4	Jul 18th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1345.html
5	Jul 18th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1344.html
6	Jul 17th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1343.html
7	Jul 17th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1342.html
8	Jul 11th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1341.html
9	Jul 11th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1340.html
0	Jul 10th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1339.html
1	Jul 10th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1338.html
2	Jul 4th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1337.html
3	Jul 4th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1336.html
4	Jul 3rd 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1335.html
5	Jul 3rd 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1334.html
6	Jun 28th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1333.html
7	Jun 28th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1332.html
8	Jun 26th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1331.html
9	Jun 26th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1330.html
0	Jun 25th 2000	http://www.profightdb.com/cards/wwf/king-of-the-ring-3900-108.html
1	Jun 24th 2000	http://www.profightdb.com/cards/wwf/msg-show-jun-3900-5171.html
2	Jun 20th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1329.html
3	Jun 20th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1328.html
4	Jun 19th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1327.html
5	Jun 19th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1326.html
6	Jun 13th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1325.html
7	Jun 13th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1324.html
8	Jun 12th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1323.html
9	Jun 12th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1322.html
0	Jun 6th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1320.html
1	Jun 6th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1319.html
2	Jun 5th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1318.html
3	Jun 5th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1317.html
4	May 30th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1316.html
5	May 30th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1315.html
6	May 29th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1314.html
7	May 29th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1313.html
8	May 23rd 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1308.html
9	May 23rd 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1307.html
0	May 22nd 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1306.html
1	May 22nd 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1305.html
2	May 21st 2000	http://www.profightdb.com/cards/wwf/judgment-day-3900-107.html
3	May 16th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1304.html
4	May 16th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1303.html
5	May 15th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1302.html
6	May 15th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1301.html
7	May 9th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1300.html
8	May 9th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1299.html
9	May 8th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1298.html
0	May 8th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1297.html
1	May 6th 2000	http://www.profightdb.com/cards/wwf/insurrextion-3900-106.html
2	May 2nd 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1296.html
3	May 2nd 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1295.html
4	May 1st 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1294.html
5	May 1st 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1293.html
6	Apr 30th 2000	http://www.profightdb.com/cards/wwf/backlash-3900-105.html
7	Apr 25th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1292.html
8	Apr 25th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1291.html
9	Apr 24th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1290.html
0	Apr 24th 2000	http://www.profightdb.com/cards/wwf/jakked-taping-1289.html
1	Apr 18th 2000	http://www.profightdb.com/cards/wwf/smackdown-taping-1288.html
2	Apr 18th 2000	http://www.profightdb.com/cards/wwf/sunday-night-heat-taping-1287.html
3	Apr 17th 2000	http://www.profightdb.com/cards/wwf/monday-night-raw-1286.html
